from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,15451106,15459807
11260,11260,4,0,15451107,15459808
11260,11260,4,0,15451108,15459809
11260,11260,4,0,15451109,15459810
11260,11260,4,0,15451110,15459811
11260,11260,4,0,15451111,15459812
11260,11260,4,0,15451112,15459753
11260,11260,4,0,15451113,15459813
11260,11260,4,0,15451114,15459815
11260,11260,4,0,15451115,15459816
11260,11260,4,0,15451116,15459817
11260,11260,4,0,15451117,15459818
11260,11260,4,0,15451118,15459819
11260,11260,4,0,15451119,15459820
11260,11260,4,0,15451120,15459821
11260,11260,4,0,15451121,15459822
11260,11260,4,0,15451122,15459823
11260,11260,4,0,15451123,15459824
11260,11260,4,0,15451124,15459825
11260,11260,4,0,15451125,15459826
11260,11260,4,0,15451126,15459827
11260,11260,4,0,15451127,15459828
11260,11260,4,0,15451128,15459829
11260,11260,4,0,15451129,15459747
11260,11260,4,0,15451130,15459748
11260,11260,4,0,15451131,15459749
11260,11260,4,0,15451132,15459750
11260,11260,4,0,15451133,15459754
11260,11260,4,0,15451134,15459755
11260,11260,4,0,15451135,15459777
11260,11260,4,0,15451136,15459757
11260,11260,4,0,15451137,15459758
11260,11260,4,0,15451138,15459759
11260,11260,4,0,15451139,15459760
11260,11260,4,0,15451140,15459761
11260,11260,4,0,15451141,15459781
11260,11260,4,0,15451142,15459782
11260,11260,4,0,15451143,15459783
11260,11260,4,0,15451144,15459784
11260,11260,4,0,15451145,15459785
11260,11260,4,0,15451146,15459786
11260,11260,4,0,15451147,15459787
11260,11260,4,0,15451148,15459788
11260,11260,4,0,15451149,15459763
11260,11260,4,0,15451149,15459789
11260,11260,4,0,15451150,15459764
11260,11260,4,0,15451150,15459790
11260,11260,4,0,15451151,15459765
11260,11260,4,0,15451151,15459791
11260,11260,4,0,15451152,15459766
11260,11260,4,0,15451152,15459792
11260,11260,4,0,15451153,15459768
11260,11260,4,0,15451153,15459794
11260,11260,4,0,15451154,15459769
11260,11260,4,0,15451154,15459795
11260,11260,4,0,15451155,15459770
11260,11260,4,0,15451155,15459796
11260,11260,4,0,15451156,15459767
11260,11260,4,0,15451156,15459793
11260,11260,4,0,15451157,15459797
11260,11260,4,0,15451157,15459814
11260,11260,4,0,15451158,15459771
11260,11260,4,0,15451158,15459798
11260,11260,4,0,15451159,15459772
11260,11260,4,0,15451159,15459799
11260,11260,4,0,15451160,15459756
11260,11260,4,0,15451161,15459773
11260,11260,4,0,15451161,15459800
11260,11260,4,0,15451162,15459774
11260,11260,4,0,15451162,15459801
11260,11260,4,0,15451163,15459775
11260,11260,4,0,15451164,15459776
11260,11260,4,0,15451165,15459778
11260,11260,4,0,15451166,15459779
11260,11260,4,0,15451167,15459780
11260,11260,4,0,15451168,15459751
11260,11260,4,0,15451169,15459752
11260,11260,4,0,15451170,15459802
11260,11260,4,0,15451171,15459803
11260,11260,4,0,15517945,15518094
11260,11260,4,0,15517946,15518095
11260,11260,4,0,15517947,15518096
11260,11260,4,0,15517948,15518097
11260,11260,4,0,15517949,15518098
11260,11260,4,0,15517950,15518099
11260,11260,4,0,15517951,15518100
11260,11260,4,0,15517952,15518101
11260,11260,4,0,15517953,15518102
11260,11260,4,0,15517954,15518103
11260,11260,4,0,15517955,15518104
11260,11260,4,0,15517956,15518105
11260,11260,4,0,15517957,15518106
11260,11260,4,0,15517958,15518107
11260,11260,4,0,15517959,15518108
11260,11260,4,0,15517960,15518109
11260,11260,4,0,15517961,15518110
11260,11260,4,0,15517962,15518111
11260,11260,4,0,15517963,15518112
11260,11260,4,0,15517964,15518113
11260,11260,4,0,15517965,15518114
11260,11260,4,0,15517966,15518115
11260,11260,4,0,15517967,15518116
11260,11260,4,0,15517968,15518117
11260,11260,4,0,15517969,15518118
11260,11260,4,0,15517970,15518119
11260,11260,4,0,15517971,15518120
11260,11260,4,0,15517972,15518121
11260,11260,4,0,15517973,15518122
11260,11260,4,0,15517974,15518123
11260,11260,4,0,15517975,15518124
11260,11260,4,0,15517976,15518125
11260,11260,4,0,15517977,15518126
11260,11260,4,0,15517978,15518127
11260,11260,4,0,15517979,15518128
11260,11260,4,0,15517980,15518129
11260,11260,4,0,15517981,15518130
11260,11260,4,0,15517982,15518131
11260,11260,4,0,15517983,15518132
11260,11260,4,0,15517984,15518133
11260,11260,4,0,15517985,15518134
11260,11260,4,0,15517986,15518135
11260,11260,4,0,15517987,15518136
11260,11260,4,0,15517988,15518137
11260,11260,4,0,15517989,15518138
11260,11260,4,0,15517990,15518139
11260,11260,4,0,15517991,15518140
11260,11260,4,0,15517992,15518141
11260,11260,4,0,15517993,15518142
11260,11260,4,0,15517994,15518143
11260,11260,4,0,15517995,15518144
11260,11260,4,0,15517996,15518145
11260,11260,4,0,15517997,15518146
11260,11260,4,0,15517998,15518147
11260,11260,4,0,15517999,15518148
11260,11260,4,0,15518000,15518149
11260,11260,4,0,15518001,15518150
11260,11260,4,0,15518002,15518151
11260,11260,4,0,15518003,15518152
11260,11260,4,0,15518004,15518153
11260,11260,4,0,15518005,15518154
11260,11260,4,0,15518006,15518155
11260,11260,4,0,15518007,15518156
11260,11260,4,0,15518008,15518157
11260,11260,4,0,15518009,15518158
11260,11260,4,0,15518010,15518159
11260,11260,4,0,15518011,15518160
11260,11260,4,0,15518012,15518161
11260,11260,4,0,15518013,15518162
11260,11260,4,0,15518014,15518163
11260,11260,4,0,15518015,15518164
11260,11260,4,0,15518016,15518165
11260,11260,4,0,15518017,15518166
11260,11260,4,0,15518018,15518167
11260,11260,4,0,15518019,15518168
11260,11260,4,0,15518243,15518373
11260,11260,4,0,15518244,15518374
11260,11260,4,0,15518245,15518375
11260,11260,4,0,15518246,15518376
11260,11260,4,0,15518247,15518377
11260,11260,4,0,15518248,15518378
11260,11260,4,0,15518249,15518379
11260,11260,4,0,15518250,15518380
11260,11260,4,0,15518251,15518381
11260,11260,4,0,15518252,15518382
11260,11260,4,0,15518253,15518383
11260,11260,4,0,15518254,15518384
11260,11260,4,0,15518255,15518385
11260,11260,4,0,15518256,15518386
11260,11260,4,0,15518257,15518387
11260,11260,4,0,15518258,15518388
11260,11260,4,0,15518259,15518389
11260,11260,4,0,15518260,15518390
11260,11260,4,0,15518261,15518391
11260,11260,4,0,15518262,15518392
11260,11260,4,0,15518263,15518393
11260,11260,4,0,15518264,15518394
11260,11260,4,0,15518265,15518395
11260,11260,4,0,15518266,15518396
11260,11260,4,0,15518267,15518397
11260,11260,4,0,15518268,15518398
11260,11260,4,0,15518269,15518399
11260,11260,4,0,15518270,15518400
11260,11260,4,0,15518271,15518401
11260,11260,4,0,15518272,15518402
11260,11260,4,0,15518273,15518403
11260,11260,4,0,15518274,15518404
11260,11260,4,0,15518275,15518405
11260,11260,4,0,15518276,15518406
11260,11260,4,0,15518277,15518407
11260,11260,4,0,15518278,15518408
11260,11260,4,0,15518279,15518409
11260,11260,4,0,15518280,15518410
11260,11260,4,0,15518281,15518411
11260,11260,4,0,15518282,15518412
11260,11260,4,0,15518283,15518413
11260,11260,4,0,15518284,15518414
11260,11260,4,0,15518285,15518415
11260,11260,4,0,15518286,15518416
11260,11260,4,0,15518287,15518417
11260,11260,4,0,15518288,15518418
11260,11260,4,0,15518289,15518419
11260,11260,4,0,15518290,15518420
11260,11260,4,0,15518291,15518421
11260,11260,4,0,15518292,15518422
11260,11260,4,0,15518293,15518423
11260,11260,4,0,15518294,15518424
11260,11260,4,0,15518295,15518425
11260,11260,4,0,15518296,15518426
11260,11260,4,0,15518297,15518427
11260,11260,4,0,15518298,15518428
11260,11260,4,0,15518299,15518429
11260,11260,4,0,15518300,15518430
11260,11260,4,0,15518301,15518431
11260,11260,4,0,15518302,15518432
11260,11260,4,0,15518303,15518433
11260,11260,4,0,15518304,15518434
11260,11260,4,0,15518305,15518435
11260,11260,4,0,15518306,15518436
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11763,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11763,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11535,2,420,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11087,2,300,,
11278,11088,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11279,11087,2,360,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,12960,2,600,,
11280,10799,2,300,,
11280,1525,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,1525,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,240,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11763,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11763,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11387,2,480,,
11292,13007,2,300,,
11292,13077,2,300,,
11293,13007,2,300,,
11293,13077,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,13126,2,360,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,420,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11308,11308,0,240,,
11308,12233,2,420,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,13007,2,300,,
11388,13077,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,15463543,15463512
11392,11392,4,0,15463544,15463509
11392,11392,4,0,15463545,15463501
11392,11392,4,0,15463546,15463519
11392,11392,4,0,15463547,15463498
11392,11392,4,0,15463548,15463510
11392,11392,4,0,15463549,15463507
11392,11392,4,0,15463550,15463508
11392,11392,4,0,15463551,15463493
11392,11392,4,0,15463552,15463500
11392,11392,4,0,15463553,15463482
11392,11392,4,0,15463554,15463490
11392,11392,4,0,15463555,15463495
11392,11392,4,0,15463556,15463506
11392,11392,4,0,15463557,15463480
11392,11392,4,0,15463558,15463483
11392,11392,4,0,15463559,15463517
11392,11392,4,0,15463560,15463484
11392,11392,4,0,15463561,15463518
11392,11392,4,0,15463562,15463499
11392,11392,4,0,15463563,15463481
11392,11392,4,0,15463564,15463504
11392,11392,4,0,15463565,15463502
11392,11392,4,0,15463566,15463488
11392,11392,4,0,15463567,15463511
11392,11392,4,0,15463568,15463521
11392,11392,4,0,15463569,15463523
11392,11392,4,0,15463570,15463522
11392,11392,4,0,15463571,15463496
11392,11392,4,0,15463572,15463524
11392,11392,4,0,15463573,15463520
11392,11392,4,0,15463574,15463491
11392,11392,4,0,15463575,15463515
11392,11392,4,0,15463576,15463514
11392,11392,4,0,15463577,15463494
11392,11392,4,0,15463578,15463525
11392,11392,4,0,15463579,15463497
11392,11392,4,0,15463580,15463489
11392,11392,4,0,15463581,15463486
11392,11392,4,0,15463582,15463485
11392,11392,4,0,15463583,15463487
11392,11392,4,0,15463584,15463505
11392,11392,4,0,15463585,15463478
11392,11392,4,0,15463586,15463479
11392,11392,4,0,15463587,15463513
11392,11392,4,0,15463588,15463492
11392,11392,4,0,15463589,15463503
11392,11392,4,0,15463590,15463516
11392,11392,4,0,15463591,15463526
11392,11392,4,0,15463592,15463527
11392,11392,4,0,15463593,15463528
11392,11392,4,0,15463601,15463537
11392,11392,4,0,15463602,15463538
11392,11392,4,0,15463603,15463539
11392,11392,4,0,15463604,15463540
11392,11392,4,0,15463605,15463541
11392,11392,4,0,15463642,15463607
11392,11392,4,0,15463643,15463612
11392,11392,4,0,15463644,15463627
11392,11392,4,0,15463645,15463625
11392,11392,4,0,15463646,15463617
11392,11392,4,0,15463647,15463626
11392,11392,4,0,15463648,15463620
11392,11392,4,0,15463649,15463621
11392,11392,4,0,15463650,15463622
11392,11392,4,0,15463651,15463613
11392,11392,4,0,15463652,15463630
11392,11392,4,0,15463653,15463615
11392,11392,4,0,15463654,15463610
11392,11392,4,0,15463655,15463629
11392,11392,4,0,15463656,15463611
11392,11392,4,0,15463657,15463636
11392,11392,4,0,15463658,15463606
11392,11392,4,0,15463659,15463608
11392,11392,4,0,15463660,15463628
11392,11392,4,0,15463661,15463609
11392,11392,4,0,15463662,15463618
11392,11392,4,0,15463663,15463619
11392,11392,4,0,15463664,15463631
11392,11392,4,0,15463665,15463632
11392,11392,4,0,15463666,15463616
11392,11392,4,0,15463667,15463623
11392,11392,4,0,15463668,15463634
11392,11392,4,0,15463669,15463635
11392,11392,4,0,15463670,15463614
11392,11392,4,0,15463671,15463633
11392,11392,4,0,15463672,15463624
11392,11392,4,0,15463673,15463637
11392,11392,4,0,15463674,15463639
11392,11392,4,0,15463675,15463640
11392,11392,4,0,15463676,15463641
11392,11392,4,0,15463709,15463683
11392,11392,4,0,15463710,15463694
11392,11392,4,0,15463711,15463684
11392,11392,4,0,15463712,15463695
11392,11392,4,0,15463713,15463685
11392,11392,4,0,15463714,15463686
11392,11392,4,0,15463715,15463687
11392,11392,4,0,15463716,15463688
11392,11392,4,0,15463717,15463689
11392,11392,4,0,15463718,15463677
11392,11392,4,0,15463719,15463690
11392,11392,4,0,15463720,15463691
11392,11392,4,0,15463721,15463692
11392,11392,4,0,15463722,15463693
11392,11392,4,0,15463723,15463698
11392,11392,4,0,15463724,15463699
11392,11392,4,0,15463725,15463696
11392,11392,4,0,15463726,15463697
11392,11392,4,0,15463727,15463700
11392,11392,4,0,15463728,15463678
11392,11392,4,0,15463729,15463679
11392,11392,4,0,15463730,15463680
11392,11392,4,0,15463731,15463681
11392,11392,4,0,15463732,15463682
11392,11392,4,0,15463733,15463701
11392,11392,4,0,15463734,15463702
11392,11392,4,0,15463735,15463703
11392,11392,4,0,15463736,15463704
11392,11392,4,0,15463737,15463705
11392,11392,4,0,15463738,15463707
11392,11392,4,0,15463739,15463708
11392,11392,4,0,15463740,15463706
11392,11392,4,0,15533630,15463529
11392,11392,4,0,15533631,15463638
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,13121,2,300,,
1143,2120,2,300,,
1143,856,2,300,,
1143,887,0,240,,
11434,11434,4,0,15499706,15499810
11434,11434,4,0,15499707,15499811
11434,11434,4,0,15499708,15499812
11434,11434,4,0,15499709,15499813
11434,11434,4,0,15499710,15499814
11434,11434,4,0,15499711,15499815
11434,11434,4,0,15499712,15499816
11434,11434,4,0,15499713,15499817
11434,11434,4,0,15499714,15499818
11434,11434,4,0,15499715,15499819
11434,11434,4,0,15499716,15499820
11434,11434,4,0,15499717,15499821
11434,11434,4,0,15499718,15499822
11434,11434,4,0,15499719,15499823
11434,11434,4,0,15499720,15499824
11434,11434,4,0,15499721,15499825
11434,11434,4,0,15499722,15499826
11434,11434,4,0,15499723,15499827
11434,11434,4,0,15499724,15499828
11434,11434,4,0,15499725,15499829
11434,11434,4,0,15499726,15499830
11434,11434,4,0,15499727,15499831
11434,11434,4,0,15499728,15499832
11434,11434,4,0,15499729,15499833
11434,11434,4,0,15499730,15499834
11434,11434,4,0,15499731,15499835
11434,11434,4,0,15499732,15499836
11434,11434,4,0,15499733,15499837
11434,11434,4,0,15499753,15499866
11434,11434,4,0,15499754,15499867
11434,11434,4,0,15499755,15499868
11434,11434,4,0,15499756,15499869
11434,11434,4,0,15499757,15499870
11434,11434,4,0,15499758,15499871
11434,11434,4,0,15499759,15499872
11434,11434,4,0,15499760,15499873
11434,11434,4,0,15499761,15499874
11434,11434,4,0,15499762,15499875
11434,11434,4,0,15499763,15499876
11434,11434,4,0,15499764,15499877
11434,11434,4,0,15499765,15499878
11434,11434,4,0,15499766,15499879
11434,11434,4,0,15499767,15499880
11434,11434,4,0,15499768,15499881
11434,11434,4,0,15499769,15499882
11434,11434,4,0,15499770,15499883
11434,11434,4,0,15499771,15499884
11434,11434,4,0,15499791,15499904
11434,11434,4,0,15499792,15499905
11434,11434,4,0,15499793,15499906
11434,11434,4,0,15499794,15499907
11434,11434,4,0,15499795,15499908
11434,11434,4,0,15499796,15499909
11434,11434,4,0,15499797,15499910
11434,11434,4,0,15499798,15499911
11434,11434,4,0,15499799,15499912
11434,11434,4,0,15499800,15499913
11434,11434,4,0,15499801,15499914
11434,11434,4,0,15499802,15499915
11434,11434,4,0,15499803,15499916
11434,11434,4,0,15499804,15499917
11434,11434,4,0,15499805,15499918
11434,11434,4,0,15499806,15499919
11434,11434,4,0,15499807,15499920
11434,11434,4,0,15499808,15499921
11434,11434,4,0,15499809,15499922
11434,11434,4,0,15499838,15499678
11434,11434,4,0,15499839,15499679
11434,11434,4,0,15499840,15499680
11434,11434,4,0,15499841,15499681
11434,11434,4,0,15499842,15499682
11434,11434,4,0,15499843,15499683
11434,11434,4,0,15499844,15499684
11434,11434,4,0,15499845,15499685
11434,11434,4,0,15499846,15499686
11434,11434,4,0,15499847,15499687
11434,11434,4,0,15499848,15499688
11434,11434,4,0,15499849,15499689
11434,11434,4,0,15499850,15499690
11434,11434,4,0,15499851,15499691
11434,11434,4,0,15499852,15499692
11434,11434,4,0,15499853,15499693
11434,11434,4,0,15499854,15499694
11434,11434,4,0,15499855,15499695
11434,11434,4,0,15499856,15499696
11434,11434,4,0,15499857,15499697
11434,11434,4,0,15499858,15499698
11434,11434,4,0,15499859,15499699
11434,11434,4,0,15499860,15499700
11434,11434,4,0,15499861,15499701
11434,11434,4,0,15499862,15499702
11434,11434,4,0,15499863,15499703
11434,11434,4,0,15499864,15499704
11434,11434,4,0,15499865,15499705
11434,11434,4,0,15499885,15499734
11434,11434,4,0,15499886,15499735
11434,11434,4,0,15499887,15499736
11434,11434,4,0,15499888,15499737
11434,11434,4,0,15499889,15499738
11434,11434,4,0,15499890,15499739
11434,11434,4,0,15499891,15499740
11434,11434,4,0,15499892,15499741
11434,11434,4,0,15499893,15499742
11434,11434,4,0,15499894,15499743
11434,11434,4,0,15499895,15499744
11434,11434,4,0,15499896,15499745
11434,11434,4,0,15499897,15499746
11434,11434,4,0,15499898,15499747
11434,11434,4,0,15499899,15499748
11434,11434,4,0,15499900,15499749
